molecule_id,index,size
4729,117459,11
4729,117461,11
4729,117463,11
4729,117464,11
4729,117466,11
4730,117502,15
4730,117503,15
4730,117504,15
4730,117505,15
4730,117507,15
4730,117508,15
4730,117510,15
4730,117512,15
4730,117516,15
4730,117518,15
4730,117520,15
4730,117522,15
4730,117527,15
4730,117533,15
4730,117535,15
4734,117568,23
4734,117569,23
4734,117570,23
4734,117571,23
4734,117572,23
4734,117573,23
4734,117574,23
4734,117578,23
4734,117581,23
4734,117586,23
4734,117587,23
4734,117588,23
4734,117591,23
4734,117595,23
4734,117599,23
4734,117603,23
4734,117607,23
4734,117613,23
4734,117616,23
4734,117619,23
4734,117620,23
4734,117622,23
4734,117625,23
4762,118204,7
4762,118205,7
4762,118206,7
4762,118207,7
4762,118210,7
4762,118218,7
4762,118257,7
4763,118258,2
4763,118263,2
4770,118501,18
4770,118502,18
4770,118503,18
4770,118504,18
4770,118505,18
4770,118506,18
4770,118508,18
4770,118509,18
4770,118510,18
4770,118513,18
4770,118515,18
4770,118517,18
4770,118519,18
4770,118520,18
4770,118525,18
4770,118527,18
4770,118535,18
4770,118548,18
4771,118555,2
4771,118566,2
4826,119433,2
4826,119436,2
4829,119559,13
4829,119560,13
4829,119561,13
4829,119564,13
4829,119566,13
4829,119567,13
4829,119570,13
4829,119571,13
4829,119572,13
4829,119575,13
4829,119580,13
4829,119589,13
4829,119619,13
4843,119934,4
4843,119935,4
4843,119936,4
4843,119945,4
4846,119984,6
4846,119985,6
4846,119986,6
4846,119988,6
4846,119989,6
4846,120015,6
4850,120116,56
4850,120117,56
4850,120118,56
4850,120119,56
4850,120120,56
4850,120121,56
4850,120122,56
4850,120123,56
4850,120124,56
4850,120125,56
4850,120127,56
4850,120129,56
4850,120132,56
4850,120134,56
4850,120135,56
4850,120136,56
4850,120138,56
4850,120139,56
4850,120142,56
4850,120144,56
4850,120145,56
4850,120148,56
4850,120149,56
4850,120150,56
4850,120152,56
4850,120153,56
4850,120154,56
4850,120158,56
4850,120162,56
4850,120164,56
4850,120165,56
4850,120167,56
4850,120168,56
4850,120169,56
4850,120171,56
4850,120173,56
4850,120175,56
4850,120176,56
4850,120178,56
4850,120180,56
4850,120184,56
4850,120185,56
4850,120186,56
4850,120190,56
4850,120191,56
4850,120192,56
4850,120199,56
4850,120201,56
4850,120203,56
4850,120204,56
4850,120207,56
4850,120209,56
4850,120211,56
4850,120214,56
4850,120216,56
4850,120222,56
4857,120355,62
4857,120356,62
4857,120357,62
4857,120359,62
4857,120360,62
4857,120361,62
4857,120362,62
4857,120363,62
4857,120364,62
4857,120365,62
4857,120366,62
4857,120367,62
4857,120368,62
4857,120369,62
4857,120370,62
4857,120371,62
4857,120372,62
4857,120373,62
4857,120374,62
4857,120376,62
4857,120378,62
4857,120380,62
4857,120382,62
4857,120383,62
4857,120384,62
4857,120385,62
4857,120386,62
4857,120388,62
4857,120389,62
4857,120390,62
4857,120391,62
4857,120392,62
4857,120393,62
4857,120394,62
4857,120395,62
4857,120396,62
4857,120397,62
4857,120398,62
4857,120401,62
4857,120403,62
4857,120405,62
4857,120406,62
4857,120407,62
4857,120409,62
4857,120410,62
4857,120412,62
4857,120415,62
4857,120417,62
4857,120418,62
4857,120419,62
4857,120421,62
4857,120425,62
4857,120432,62
4857,120433,62
4857,120438,62
4857,120442,62
4857,120447,62
4857,120449,62
4857,120450,62
4857,120451,62
4857,120455,62
4857,120456,62
4872,120860,15
4872,120861,15
4872,120862,15
4872,120865,15
4872,120867,15
4872,120868,15
4872,120872,15
4872,120875,15
4872,120879,15
4872,120883,15
4872,120887,15
4872,120890,15
4872,120893,15
4872,120910,15
4872,120918,15
4879,120975,4
4879,120977,4
4879,120984,4
4879,120986,4
4899,121539,8
4899,121540,8
4899,121542,8
4899,121543,8
4899,121545,8
4899,121546,8
4899,121549,8
4899,121551,8
4902,121591,13
4902,121593,13
4902,121595,13
4902,121596,13
4902,121597,13
4902,121598,13
4902,121605,13
4902,121607,13
4902,121609,13
4902,121623,13
4902,121628,13
4902,121633,13
4902,121644,13
4926,122514,3
4926,122515,3
4926,122521,3
4927,122523,2
4927,122525,2
4928,122543,2
4928,122544,2
4959,123253,7
4959,123254,7
4959,123258,7
4959,123261,7
4959,123265,7
4959,123266,7
4959,123268,7
4966,123394,4
4966,123395,4
4966,123396,4
4966,123401,4
4979,123739,4
4979,123740,4
4979,123743,4
4979,123744,4
4989,123954,30
4989,123955,30
4989,123956,30
4989,123957,30
4989,123958,30
4989,123959,30
4989,123960,30
4989,123961,30
4989,123963,30
4989,123964,30
4989,123966,30
4989,123967,30
4989,123968,30
4989,123969,30
4989,123970,30
4989,123971,30
4989,123974,30
4989,123976,30
4989,123977,30
4989,123978,30
4989,123979,30
4989,123981,30
4989,123984,30
4989,123988,30
4989,123989,30
4989,123991,30
4989,123993,30
4989,123994,30
4989,123999,30
4989,124002,30
4993,124094,6
4993,124095,6
4993,124097,6
4993,124099,6
4993,124102,6
4993,124115,6
5008,124454,2
5008,124455,2
5009,124460,3
5009,124461,3
5009,124462,3
5017,124586,2
5017,124588,2
5018,124590,18
5018,124592,18
5018,124593,18
5018,124595,18
5018,124596,18
5018,124598,18
5018,124599,18
5018,124600,18
5018,124601,18
5018,124602,18
5018,124604,18
5018,124605,18
5018,124606,18
5018,124609,18
5018,124610,18
5018,124617,18
5018,124619,18
5018,124623,18
5019,124624,2
5019,124631,2
5031,125013,35
5031,125014,35
5031,125015,35
5031,125016,35
5031,125017,35
5031,125018,35
5031,125019,35
5031,125020,35
5031,125022,35
5031,125023,35
5031,125026,35
5031,125027,35
5031,125028,35
5031,125030,35
5031,125034,35
5031,125041,35
5031,125045,35
5031,125047,35
5031,125049,35
5031,125050,35
5031,125053,35
5031,125055,35
5031,125059,35
5031,125061,35
5031,125063,35
5031,125068,35
5031,125069,35
5031,125070,35
5031,125080,35
5031,125089,35
5031,125093,35
5031,125095,35
5031,125099,35
5031,125101,35
5031,125103,35
5032,125107,4
5032,125109,4
5032,125117,4
5032,125128,4
5034,125174,25
5034,125175,25
5034,125176,25
5034,125177,25
5034,125178,25
5034,125179,25
5034,125180,25
5034,125184,25
5034,125185,25
5034,125186,25
5034,125187,25
5034,125190,25
5034,125191,25
5034,125193,25
5034,125197,25
5034,125199,25
5034,125205,25
5034,125214,25
5034,125216,25
5034,125227,25
5034,125243,25
5034,125251,25
5034,125253,25
5034,125259,25
5034,125265,25
5041,125453,19
5041,125455,19
5041,125456,19
5041,125457,19
5041,125458,19
5041,125459,19
5041,125460,19
5041,125461,19
5041,125462,19
5041,125466,19
5041,125467,19
5041,125470,19
5041,125476,19
5041,125477,19
5041,125480,19
5041,125483,19
5041,125485,19
5041,125487,19
5041,125488,19
5060,125953,3
5060,125954,3
5060,125957,3
5069,126143,6
5069,126144,6
5069,126145,6
5069,126148,6
5069,126158,6
5069,126167,6
5091,126852,3
5091,126854,3
5091,126855,3
5115,127415,24
5115,127416,24
5115,127417,24
5115,127418,24
5115,127421,24
5115,127422,24
5115,127424,24
5115,127425,24
5115,127428,24
5115,127429,24
5115,127431,24
5115,127433,24
5115,127434,24
5115,127435,24
5115,127436,24
5115,127439,24
5115,127441,24
5115,127447,24
5115,127450,24
5115,127452,24
5115,127456,24
5115,127458,24
5115,127466,24
5115,127470,24
5123,127660,4
5123,127661,4
5123,127673,4
5123,127686,4
5128,127708,3
5128,127709,3
5128,127711,3
5140,128092,3
5140,128093,3
5140,128096,3
5155,128442,15
5155,128443,15
5155,128444,15
5155,128446,15
5155,128448,15
5155,128450,15
5155,128452,15
5155,128456,15
5155,128457,15
5155,128461,15
5155,128466,15
5155,128467,15
5155,128470,15
5155,128475,15
5155,128480,15
5175,128878,3
5175,128881,3
5175,128882,3
5181,128961,6
5181,128965,6
5181,128969,6
5181,128977,6
5181,128980,6
5181,128991,6
5188,129066,11
5188,129067,11
5188,129069,11
5188,129070,11
5188,129071,11
5188,129074,11
5188,129076,11
5188,129077,11
5188,129078,11
5188,129081,11
5188,129083,11
5213,129592,13
5213,129593,13
5213,129594,13
5213,129596,13
5213,129598,13
5213,129601,13
5213,129602,13
5213,129604,13
5213,129605,13
5213,129606,13
5213,129607,13
5213,129608,13
5213,129610,13
5230,130178,2
5230,130180,2
5247,130577,42
5247,130578,42
5247,130579,42
5247,130580,42
5247,130581,42
5247,130582,42
5247,130583,42
5247,130584,42
5247,130585,42
5247,130586,42
5247,130588,42
5247,130590,42
5247,130591,42
5247,130592,42
5247,130593,42
5247,130594,42
5247,130597,42
5247,130599,42
5247,130601,42
5247,130603,42
5247,130604,42
5247,130607,42
5247,130608,42
5247,130612,42
5247,130615,42
5247,130616,42
5247,130620,42
5247,130621,42
5247,130623,42
5247,130624,42
5247,130630,42
5247,130634,42
5247,130644,42
5247,130646,42
5247,130649,42
5247,130652,42
5247,130656,42
5247,130658,42
5247,130675,42
5247,130678,42
5247,130690,42
5247,130692,42
5283,131559,2
5283,131560,2
5295,132025,2
5295,132027,2
5303,132370,2
5303,132371,2
5304,132376,4
5304,132378,4
5304,132381,4
5304,132388,4
5311,132460,2
5311,132461,2
5328,133136,6
5328,133137,6
5328,133139,6
5328,133140,6
5328,133143,6
5328,133148,6
5336,133364,2
5336,133368,2
5341,133444,22
5341,133446,22
5341,133447,22
5341,133448,22
5341,133449,22
5341,133451,22
5341,133453,22
5341,133454,22
5341,133456,22
5341,133457,22
5341,133459,22
5341,133463,22
5341,133464,22
5341,133465,22
5341,133467,22
5341,133472,22
5341,133473,22
5341,133480,22
5341,133488,22
5341,133490,22
5341,133498,22
5341,133499,22
5351,133568,47
5351,133569,47
5351,133570,47
5351,133571,47
5351,133572,47
5351,133573,47
5351,133574,47
5351,133575,47
5351,133576,47
5351,133577,47
5351,133578,47
5351,133579,47
5351,133580,47
5351,133581,47
5351,133582,47
5351,133583,47
5351,133584,47
5351,133585,47
5351,133586,47
5351,133587,47
5351,133590,47
5351,133591,47
5351,133595,47
5351,133599,47
5351,133600,47
5351,133604,47
5351,133608,47
5351,133610,47
5351,133611,47
5351,133615,47
5351,133617,47
5351,133619,47
5351,133621,47
5351,133623,47
5351,133625,47
5351,133631,47
5351,133635,47
5351,133636,47
5351,133638,47
5351,133640,47
5351,133644,47
5351,133649,47
5351,133654,47
5351,133658,47
5351,133659,47
5351,133665,47
5351,133668,47
5355,133760,3
5355,133761,3
5355,133763,3
5358,133808,7
5358,133809,7
5358,133810,7
5358,133815,7
5358,133818,7
5358,133821,7
5358,133822,7
5390,134574,20
5390,134575,20
5390,134576,20
5390,134577,20
5390,134578,20
5390,134579,20
5390,134584,20
5390,134585,20
5390,134589,20
5390,134591,20
5390,134592,20
5390,134593,20
5390,134598,20
5390,134601,20
5390,134609,20
5390,134615,20
5390,134617,20
5390,134626,20
5390,134628,20
5390,134656,20
5405,135210,22
5405,135211,22
5405,135212,22
5405,135213,22
5405,135214,22
5405,135215,22
5405,135216,22
5405,135219,22
5405,135221,22
5405,135223,22
5405,135226,22
5405,135227,22
5405,135228,22
5405,135229,22
5405,135231,22
5405,135232,22
5405,135235,22
5405,135238,22
5405,135243,22
5405,135245,22
5405,135246,22
5405,135248,22
5409,135279,4
5409,135280,4
5409,135281,4
5409,135284,4
5419,135498,5
5419,135499,5
5419,135500,5
5419,135504,5
5419,135512,5
5421,135568,2
5421,135569,2
5434,135822,7
5434,135824,7
5434,135826,7
5434,135827,7
5434,135830,7
5434,135838,7
5434,135844,7
5437,135915,6
5437,135916,6
5437,135917,6
5437,135922,6
5437,135923,6
5437,135925,6
5449,136266,2
5449,136268,2
5451,136313,6
5451,136314,6
5451,136315,6
5451,136320,6
5451,136321,6
5451,136322,6
5459,136523,2
5459,136526,2
5465,136569,29
5465,136570,29
5465,136571,29
5465,136572,29
5465,136582,29
5465,136585,29
5465,136586,29
5465,136587,29
5465,136588,29
5465,136589,29
5465,136592,29
5465,136594,29
5465,136595,29
5465,136598,29
5465,136600,29
5465,136604,29
5465,136610,29
5465,136611,29
5465,136612,29
5465,136619,29
5465,136621,29
5465,136622,29
5465,136623,29
5465,136625,29
5465,136631,29
5465,136633,29
5465,136635,29
5465,136644,29
5465,136648,29
5483,136793,20
5483,136794,20
5483,136795,20
5483,136796,20
5483,136798,20
5483,136799,20
5483,136801,20
5483,136802,20
5483,136804,20
5483,136807,20
5483,136808,20
5483,136809,20
5483,136811,20
5483,136813,20
5483,136816,20
5483,136821,20
5483,136826,20
5483,136829,20
5483,136847,20
5483,136849,20
5489,136948,19
5489,136949,19
5489,136950,19
5489,136951,19
5489,136954,19
5489,136959,19
5489,136961,19
5489,136965,19
5489,136966,19
5489,136967,19
5489,136968,19
5489,136971,19
5489,136972,19
5489,136973,19
5489,136976,19
5489,136984,19
5489,136988,19
5489,136995,19
5489,137013,19
5491,137063,5
5491,137064,5
5491,137073,5
5491,137090,5
5491,137100,5
5501,137280,6
5501,137281,6
5501,137283,6
5501,137286,6
5501,137292,6
5501,137294,6
5510,137571,10
5510,137572,10
5510,137573,10
5510,137576,10
5510,137578,10
5510,137581,10
5510,137582,10
5510,137583,10
5510,137584,10
5510,137587,10
5515,137669,17
5515,137670,17
5515,137672,17
5515,137673,17
5515,137674,17
5515,137676,17
5515,137677,17
5515,137678,17
5515,137680,17
5515,137682,17
5515,137683,17
5515,137684,17
5515,137686,17
5515,137688,17
5515,137691,17
5515,137694,17
5515,137700,17
5521,137819,2
5521,137820,2
5523,137835,15
5523,137836,15
5523,137837,15
5523,137838,15
5523,137839,15
5523,137840,15
5523,137844,15
5523,137845,15
5523,137848,15
5523,137849,15
5523,137855,15
5523,137858,15
5523,137859,15
5523,137861,15
5523,137867,15
5527,137977,7
5527,137978,7
5527,137979,7
5527,137983,7
5527,137984,7
5527,137985,7
5527,137989,7
5538,138162,32
5538,138163,32
5538,138164,32
5538,138165,32
5538,138166,32
5538,138167,32
5538,138168,32
5538,138170,32
5538,138171,32
5538,138172,32
5538,138173,32
5538,138175,32
5538,138177,32
5538,138180,32
5538,138182,32
5538,138185,32
5538,138193,32
5538,138194,32
5538,138199,32
5538,138202,32
5538,138205,32
5538,138222,32
5538,138225,32
5538,138227,32
5538,138228,32
5538,138230,32
5538,138234,32
5538,138244,32
5538,138247,32
5538,138249,32
5538,138270,32
5538,138275,32
5553,138788,12
5553,138789,12
5553,138790,12
5553,138792,12
5553,138794,12
5553,138795,12
5553,138796,12
5553,138798,12
5553,138799,12
5553,138800,12
5553,138809,12
5553,138815,12
5555,138847,12
5555,138848,12
5555,138849,12
5555,138851,12
5555,138852,12
5555,138853,12
5555,138856,12
5555,138857,12
5555,138858,12
5555,138864,12
5555,138866,12
5555,138877,12
5564,139125,2
5564,139126,2
5569,139192,2
5569,139193,2
5579,139503,16
5579,139504,16
5579,139505,16
5579,139508,16
5579,139511,16
5579,139512,16
5579,139513,16
5579,139515,16
5579,139517,16
5579,139521,16
5579,139525,16
5579,139526,16
5579,139536,16
5579,139542,16
5579,139543,16
5579,139548,16
5627,140927,2
5627,140928,2
5646,141370,2
5646,141374,2
5658,141626,7
5658,141628,7
5658,141629,7
5658,141630,7
5658,141638,7
5658,141643,7
5658,141654,7
5665,141779,2
5665,141780,2
5677,142010,2
5677,142012,2
5681,142048,2
5681,142053,2
5693,142343,62
5693,142344,62
5693,142345,62
5693,142346,62
5693,142347,62
5693,142348,62
5693,142349,62
5693,142350,62
5693,142351,62
5693,142352,62
5693,142353,62
5693,142354,62
5693,142355,62
5693,142356,62
5693,142357,62
5693,142359,62
5693,142360,62
5693,142361,62
5693,142362,62
5693,142363,62
5693,142364,62
5693,142365,62
5693,142367,62
5693,142369,62
5693,142370,62
5693,142372,62
5693,142373,62
5693,142375,62
5693,142376,62
5693,142377,62
5693,142379,62
5693,142380,62
5693,142381,62
5693,142382,62
5693,142387,62
5693,142388,62
5693,142389,62
5693,142390,62
5693,142391,62
5693,142394,62
5693,142395,62
5693,142400,62
5693,142403,62
5693,142405,62
5693,142409,62
5693,142410,62
5693,142411,62
5693,142412,62
5693,142413,62
5693,142414,62
5693,142415,62
5693,142416,62
5693,142421,62
5693,142424,62
5693,142427,62
5693,142428,62
5693,142430,62
5693,142431,62
5693,142433,62
5693,142436,62
5693,142437,62
5693,142445,62
5714,142992,6
5714,142993,6
5714,142996,6
5714,142999,6
5714,143004,6
5714,143012,6
5718,143186,2
5718,143188,2
5724,143319,5
5724,143320,5
5724,143326,5
5724,143329,5
5724,143337,5
5738,143681,3
5738,143683,3
5738,143691,3
5751,143797,21
5751,143798,21
5751,143799,21
5751,143801,21
5751,143803,21
5751,143805,21
5751,143807,21
5751,143808,21
5751,143809,21
5751,143810,21
5751,143811,21
5751,143815,21
5751,143819,21
5751,143822,21
5751,143823,21
5751,143826,21
5751,143835,21
5751,143837,21
5751,143842,21
5751,143845,21
5751,143851,21
5762,144059,32
5762,144060,32
5762,144061,32
5762,144062,32
5762,144065,32
5762,144066,32
5762,144067,32
5762,144068,32
5762,144069,32
5762,144071,32
5762,144072,32
5762,144073,32
5762,144074,32
5762,144076,32
5762,144077,32
5762,144080,32
5762,144081,32
5762,144082,32
5762,144083,32
5762,144084,32
5762,144085,32
5762,144086,32
5762,144087,32
5762,144088,32
5762,144089,32
5762,144096,32
5762,144097,32
5762,144098,32
5762,144099,32
5762,144103,32
5762,144104,32
5762,144106,32
5768,144247,18
5768,144248,18
5768,144250,18
5768,144252,18
5768,144253,18
5768,144254,18
5768,144255,18
5768,144258,18
5768,144261,18
5768,144262,18
5768,144263,18
5768,144265,18
5768,144268,18
5768,144269,18
5768,144284,18
5768,144285,18
5768,144288,18
5768,144291,18
5788,144712,3
5788,144713,3
5788,144731,3
5793,144792,34
5793,144793,34
5793,144794,34
5793,144795,34
5793,144796,34
5793,144797,34
5793,144798,34
5793,144800,34
5793,144802,34
5793,144803,34
5793,144805,34
5793,144806,34
5793,144808,34
5793,144809,34
5793,144811,34
5793,144812,34
5793,144813,34
5793,144816,34
5793,144819,34
5793,144821,34
5793,144822,34
5793,144823,34
5793,144826,34
5793,144828,34
5793,144830,34
5793,144833,34
5793,144834,34
5793,144839,34
5793,144840,34
5793,144842,34
5793,144843,34
5793,144844,34
5793,144853,34
5793,144854,34
5798,144972,6
5798,144974,6
5798,144975,6
5798,144978,6
5798,144979,6
5798,144982,6
5809,145197,7
5809,145198,7
5809,145200,7
5809,145202,7
5809,145205,7
5809,145206,7
5809,145213,7
5814,145303,2
5814,145305,2
5831,145518,26
5831,145519,26
5831,145520,26
5831,145521,26
5831,145522,26
5831,145524,26
5831,145525,26
5831,145526,26
5831,145528,26
5831,145529,26
5831,145530,26
5831,145531,26
5831,145534,26
5831,145536,26
5831,145538,26
5831,145544,26
5831,145545,26
5831,145548,26
5831,145553,26
5831,145562,26
5831,145566,26
5831,145572,26
5831,145573,26
5831,145574,26
5831,145575,26
5831,145577,26
5845,145805,4
5845,145806,4
5845,145807,4
5845,145809,4
5856,146101,10
5856,146102,10
5856,146104,10
5856,146105,10
5856,146107,10
5856,146109,10
5856,146117,10
5856,146120,10
5856,146122,10
5856,146124,10
5875,146554,8
5875,146555,8
5875,146556,8
5875,146563,8
5875,146564,8
5875,146573,8
5875,146574,8
5875,146576,8
5879,146666,2
5879,146667,2
5880,146671,3
5880,146674,3
5880,146675,3
5904,146957,3
5904,146961,3
5904,146963,3
5923,147262,52
5923,147263,52
5923,147264,52
5923,147265,52
5923,147266,52
5923,147267,52
5923,147268,52
5923,147269,52
5923,147270,52
5923,147271,52
5923,147272,52
5923,147273,52
5923,147275,52
5923,147276,52
5923,147278,52
5923,147280,52
5923,147281,52
5923,147282,52
5923,147283,52
5923,147285,52
5923,147286,52
5923,147287,52
5923,147288,52
5923,147292,52
5923,147297,52
5923,147298,52
5923,147301,52
5923,147303,52
5923,147304,52
5923,147305,52
5923,147306,52
5923,147308,52
5923,147309,52
5923,147311,52
5923,147314,52
5923,147318,52
5923,147321,52
5923,147326,52
5923,147330,52
5923,147332,52
5923,147337,52
5923,147339,52
5923,147343,52
5923,147365,52
5923,147379,52
5923,147393,52
5923,147396,52
5923,147399,52
5923,147404,52
5923,147411,52
5923,147418,52
5923,147424,52
5932,147715,14
5932,147716,14
5932,147717,14
5932,147719,14
5932,147722,14
5932,147723,14
5932,147727,14
5932,147732,14
5932,147741,14
5932,147742,14
5932,147743,14
5932,147744,14
5932,147745,14
5932,147748,14
5951,148099,2
5951,148101,2
5953,148137,6
5953,148138,6
5953,148140,6
5953,148143,6
5953,148145,6
5953,148153,6
5955,148157,31
5955,148158,31
5955,148159,31
5955,148160,31
5955,148161,31
5955,148162,31
5955,148163,31
5955,148164,31
5955,148165,31
5955,148166,31
5955,148167,31
5955,148169,31
5955,148171,31
5955,148172,31
5955,148174,31
5955,148175,31
5955,148176,31
5955,148177,31
5955,148178,31
5955,148180,31
5955,148186,31
5955,148189,31
5955,148190,31
5955,148192,31
5955,148193,31
5955,148208,31
5955,148209,31
5955,148213,31
5955,148220,31
5955,148225,31
5955,148227,31
5970,148614,8
5970,148615,8
5970,148616,8
5970,148622,8
5970,148623,8
5970,148625,8
5970,148630,8
5970,148639,8
6003,149605,2
6003,149607,2
6014,149828,5
6014,149831,5
6014,149833,5
6014,149835,5
6014,149838,5
6035,150299,5
6035,150300,5
6035,150301,5
6035,150315,5
6035,150321,5
6036,150344,5
6036,150345,5
6036,150346,5
6036,150351,5
6036,150353,5
6042,150519,2
6042,150524,2
6043,150547,45
6043,150548,45
6043,150549,45
6043,150550,45
6043,150551,45
6043,150553,45
6043,150554,45
6043,150555,45
6043,150556,45
6043,150557,45
6043,150558,45
6043,150559,45
6043,150561,45
6043,150562,45
6043,150563,45
6043,150564,45
6043,150565,45
6043,150566,45
6043,150567,45
6043,150568,45
6043,150569,45
6043,150570,45
6043,150572,45
6043,150573,45
6043,150575,45
6043,150576,45
6043,150577,45
6043,150579,45
6043,150580,45
6043,150581,45
6043,150583,45
6043,150584,45
6043,150585,45
6043,150586,45
6043,150587,45
6043,150589,45
6043,150590,45
6043,150593,45
6043,150594,45
6043,150596,45
6043,150597,45
6043,150599,45
6043,150602,45
6043,150604,45
6043,150606,45
6044,150608,4
6044,150609,4
6044,150610,4
6044,150613,4
6048,150680,31
6048,150681,31
6048,150682,31
6048,150684,31
6048,150685,31
6048,150688,31
6048,150690,31
6048,150693,31
6048,150695,31
6048,150697,31
6048,150701,31
6048,150702,31
6048,150704,31
6048,150709,31
6048,150711,31
6048,150712,31
6048,150713,31
6048,150715,31
6048,150718,31
6048,150720,31
6048,150721,31
6048,150724,31
6048,150725,31
6048,150729,31
6048,150744,31
6048,150747,31
6048,150748,31
6048,150749,31
6048,150757,31
6048,150765,31
6048,150766,31
6058,151034,2
6058,151039,2
6083,151499,24
6083,151500,24
6083,151502,24
6083,151503,24
6083,151504,24
6083,151506,24
6083,151507,24
6083,151508,24
6083,151510,24
6083,151511,24
6083,151512,24
6083,151515,24
6083,151516,24
6083,151519,24
6083,151526,24
6083,151527,24
6083,151529,24
6083,151537,24
6083,151541,24
6083,151546,24
6083,151551,24
6083,151553,24
6083,151554,24
6083,151563,24
6106,152276,15
6106,152277,15
6106,152278,15
6106,152279,15
6106,152282,15
6106,152283,15
6106,152287,15
6106,152290,15
6106,152293,15
6106,152294,15
6106,152300,15
6106,152301,15
6106,152307,15
6106,152309,15
6106,152318,15
6132,152738,31
6132,152739,31
6132,152740,31
6132,152741,31
6132,152742,31
6132,152744,31
6132,152746,31
6132,152749,31
6132,152752,31
6132,152753,31
6132,152757,31
6132,152758,31
6132,152761,31
6132,152762,31
6132,152763,31
6132,152766,31
6132,152768,31
6132,152769,31
6132,152770,31
6132,152771,31
6132,152772,31
6132,152775,31
6132,152776,31
6132,152777,31
6132,152778,31
6132,152780,31
6132,152785,31
6132,152792,31
6132,152793,31
6132,152794,31
6132,152798,31
6134,152821,4
6134,152823,4
6134,152827,4
6134,152840,4
6146,153001,4
6146,153002,4
6146,153004,4
6146,153005,4
6150,153032,12
6150,153033,12
6150,153034,12
6150,153035,12
6150,153037,12
6150,153039,12
6150,153041,12
6150,153046,12
6150,153057,12
6150,153077,12
6150,153082,12
6150,153086,12
6161,153275,5
6161,153281,5
6161,153284,5
6161,153296,5
6161,153315,5
6176,153793,13
6176,153794,13
6176,153797,13
6176,153798,13
6176,153799,13
6176,153800,13
6176,153801,13
6176,153805,13
6176,153814,13
6176,153815,13
6176,153816,13
6176,153825,13
6176,153828,13
6195,154337,2
6195,154339,2
6199,154382,2
6199,154383,2
6201,154413,20
6201,154414,20
6201,154415,20
6201,154416,20
6201,154417,20
6201,154418,20
6201,154419,20
6201,154420,20
6201,154421,20
6201,154422,20
6201,154423,20
6201,154424,20
6201,154425,20
6201,154427,20
6201,154431,20
6201,154435,20
6201,154437,20
6201,154438,20
6201,154443,20
6201,154444,20
6212,154516,9
6212,154519,9
6212,154522,9
6212,154523,9
6212,154525,9
6212,154527,9
6212,154528,9
6212,154532,9
6212,154534,9
6220,154612,2
6220,154613,2
6231,154765,15
6231,154766,15
6231,154768,15
6231,154770,15
6231,154771,15
6231,154772,15
6231,154776,15
6231,154780,15
6231,154781,15
6231,154784,15
6231,154786,15
6231,154797,15
6231,154798,15
6231,154814,15
6231,154820,15
6233,154845,11
6233,154846,11
6233,154847,11
6233,154848,11
6233,154849,11
6233,154850,11
6233,154852,11
6233,154855,11
6233,154857,11
6233,154859,11
6233,154866,11
6243,155028,5
6243,155029,5
6243,155031,5
6243,155035,5
6243,155037,5
6244,155059,4
6244,155070,4
6244,155077,4
6244,155083,4
6260,155371,11
6260,155372,11
6260,155376,11
6260,155378,11
6260,155393,11
6260,155396,11
6260,155400,11
6260,155410,11
6260,155428,11
6260,155439,11
6260,155449,11
6281,155892,13
6281,155893,13
6281,155894,13
6281,155895,13
6281,155897,13
6281,155898,13
6281,155899,13
6281,155901,13
6281,155902,13
6281,155909,13
6281,155919,13
6281,155920,13
6281,155923,13
6282,155956,2
6282,155959,2
6285,155997,3
6285,155998,3
6285,156000,3
6301,156351,3
6301,156353,3
6301,156359,3
6321,156985,19
6321,156986,19
6321,156987,19
6321,156988,19
6321,156989,19
6321,156990,19
6321,156991,19
6321,156992,19
6321,156994,19
6321,156995,19
6321,156997,19
6321,157001,19
6321,157002,19
6321,157004,19
6321,157009,19
6321,157010,19
6321,157012,19
6321,157017,19
6321,157022,19
6335,157370,4
6335,157371,4
6335,157374,4
6335,157376,4
6343,157677,18
6343,157678,18
6343,157679,18
6343,157681,18
6343,157682,18
6343,157684,18
6343,157685,18
6343,157686,18
6343,157687,18
6343,157688,18
6343,157689,18
6343,157691,18
6343,157692,18
6343,157703,18
6343,157705,18
6343,157706,18
6343,157713,18
6343,157718,18
6349,157881,25
6349,157882,25
6349,157883,25
6349,157886,25
6349,157889,25
6349,157891,25
6349,157894,25
6349,157898,25
6349,157899,25
6349,157904,25
6349,157905,25
6349,157907,25
6349,157908,25
6349,157910,25
6349,157913,25
6349,157915,25
6349,157920,25
6349,157921,25
6349,157924,25
6349,157934,25
6349,157938,25
6349,157942,25
6349,157945,25
6349,157946,25
6349,157950,25
6374,158362,2
6374,158367,2
6377,158383,6
6377,158384,6
6377,158385,6
6377,158387,6
6377,158393,6
6377,158395,6
6379,158400,9
6379,158401,9
6379,158402,9
6379,158404,9
6379,158406,9
6379,158414,9
6379,158415,9
6379,158423,9
6379,158429,9
6386,158520,26
6386,158521,26
6386,158522,26
6386,158524,26
6386,158525,26
6386,158526,26
6386,158528,26
6386,158533,26
6386,158534,26
6386,158535,26
6386,158536,26
6386,158537,26
6386,158538,26
6386,158540,26
6386,158544,26
6386,158546,26
6386,158547,26
6386,158550,26
6386,158557,26
6386,158563,26
6386,158576,26
6386,158577,26
6386,158579,26
6386,158582,26
6386,158593,26
